2018-09-17 09:30:00,1169.12
2018-09-17 09:31:00,1169.2133
2018-09-17 09:32:00,1171.63
2018-09-17 09:33:00,1174.79
2018-09-17 09:34:00,1175.0
2018-09-17 09:35:00,1173.17
2018-09-17 09:36:00,1170.95
2018-09-17 09:37:00,1169.21
2018-09-17 09:38:00,1169.11
2018-09-17 09:39:00,1167.97
2018-09-17 09:40:00,1167.33
2018-09-17 09:41:00,1166.17
2018-09-17 09:42:00,1166.39
2018-09-17 09:43:00,1165.41
2018-09-17 09:44:00,1165.54
2018-09-17 09:45:00,1166.175
2018-09-17 09:46:00,1166.72
2018-09-17 09:47:00,1166.9119
2018-09-17 09:48:00,1166.17
2018-09-17 09:49:00,1166.795
2018-09-17 09:50:00,1167.6899
2018-09-17 09:51:00,1166.71
2018-09-17 09:52:00,1166.17
2018-09-17 09:53:00,1165.46
2018-09-17 09:54:00,1165.65
2018-09-17 09:55:00,1164.0
2018-09-17 09:56:00,1163.8101
2018-09-17 09:57:00,1163.6801
2018-09-17 09:58:00,1164.585
2018-09-17 09:59:00,1164.55
2018-09-17 10:00:00,1165.29
2018-09-17 10:01:00,1161.9301
2018-09-17 10:02:00,1162.45
2018-09-17 10:03:00,1162.2
2018-09-17 10:04:00,1161.91
2018-09-17 10:05:00,1162.5
2018-09-17 10:06:00,1160.79
2018-09-17 10:07:00,1160.17
2018-09-17 10:08:00,1159.86
2018-09-17 10:09:00,1159.98
2018-09-17 10:10:00,1160.6899
2018-09-17 10:11:00,1160.8199
2018-09-17 10:12:00,1160.79
2018-09-17 10:13:00,1161.02
2018-09-17 10:15:00,1159.22
2018-09-17 10:16:00,1157.66
2018-09-17 10:17:00,1157.48
2018-09-17 10:18:00,1158.0601
2018-09-17 10:19:00,1160.8
2018-09-17 10:20:00,1160.7189
2018-09-17 10:21:00,1161.0
2018-09-17 10:22:00,1160.885
2018-09-17 10:23:00,1160.7502
2018-09-17 10:25:00,1161.3101
2018-09-17 10:26:00,1160.99
2018-09-17 10:27:00,1159.9935
2018-09-17 10:28:00,1159.5
2018-09-17 10:30:00,1159.01
2018-09-17 10:32:00,1159.6666
2018-09-17 10:33:00,1158.1086
2018-09-17 10:34:00,1157.73
2018-09-17 10:35:00,1158.463
2018-09-17 10:37:00,1158.7726
2018-09-17 10:38:00,1158.9399
2018-09-17 10:39:00,1158.4399
2018-09-17 10:40:00,1159.09
2018-09-17 10:41:00,1158.11
2018-09-17 10:42:00,1158.2
2018-09-17 10:43:00,1158.225
2018-09-17 10:44:00,1158.05
2018-09-17 10:46:00,1158.715
2018-09-17 10:47:00,1159.91
2018-09-17 10:48:00,1159.04
2018-09-17 10:49:00,1156.5699
2018-09-17 10:50:00,1157.46
2018-09-17 10:51:00,1157.28
2018-09-17 10:52:00,1156.7
2018-09-17 10:53:00,1156.72
2018-09-17 10:54:00,1157.775
2018-09-17 10:55:00,1155.64
2018-09-17 10:56:00,1154.4399
2018-09-17 10:57:00,1155.63
2018-09-17 10:58:00,1158.0
2018-09-17 10:59:00,1157.24
2018-09-17 11:00:00,1156.5601
2018-09-17 11:01:00,1157.8
2018-09-17 11:02:00,1158.53
2018-09-17 11:03:00,1158.48
2018-09-17 11:04:00,1159.0
2018-09-17 11:05:00,1158.38
2018-09-17 11:06:00,1157.0699
2018-09-17 11:07:00,1156.73
2018-09-17 11:08:00,1156.99
2018-09-17 11:10:00,1157.12
2018-09-17 11:12:00,1157.09
2018-09-17 11:14:00,1157.73
2018-09-17 11:15:00,1157.5
2018-09-17 11:16:00,1157.6
2018-09-17 11:17:00,1157.8
2018-09-17 11:19:00,1156.7572
2018-09-17 11:21:00,1156.54
2018-09-17 11:22:00,1156.12
2018-09-17 11:23:00,1156.22
2018-09-17 11:24:00,1157.1
2018-09-17 11:25:00,1156.39
2018-09-17 11:26:00,1156.79
2018-09-17 11:28:00,1157.13
2018-09-17 11:29:00,1157.4399
2018-09-17 11:30:00,1158.15
2018-09-17 11:31:00,1158.4895
2018-09-17 11:32:00,1157.9
2018-09-17 11:34:00,1158.7
2018-09-17 11:35:00,1157.978
2018-09-17 11:36:00,1158.12
2018-09-17 11:37:00,1158.01
2018-09-17 11:38:00,1158.15
2018-09-17 11:39:00,1158.14
2018-09-17 11:40:00,1158.62
2018-09-17 11:41:00,1158.92
2018-09-17 11:42:00,1158.1801
2018-09-17 11:43:00,1158.8199
2018-09-17 11:44:00,1158.83
2018-09-17 11:45:00,1159.26
2018-09-17 11:46:00,1159.29
2018-09-17 11:47:00,1159.08
2018-09-17 11:48:00,1158.71
2018-09-17 11:49:00,1159.63
2018-09-17 11:50:00,1159.3199
2018-09-17 11:51:00,1159.8853
2018-09-17 11:52:00,1159.8199
2018-09-17 11:53:00,1159.52
2018-09-17 11:55:00,1159.37
2018-09-17 11:57:00,1159.8199
2018-09-17 11:58:00,1159.85
2018-09-17 11:59:00,1159.9
2018-09-17 12:00:00,1160.35
2018-09-17 12:01:00,1160.59
2018-09-17 12:02:00,1160.55
2018-09-17 12:03:00,1160.76
2018-09-17 12:04:00,1160.55
2018-09-17 12:05:00,1160.61
2018-09-17 12:06:00,1160.23
2018-09-17 12:07:00,1160.4731
2018-09-17 12:08:00,1160.5234
2018-09-17 12:09:00,1159.54
2018-09-17 12:10:00,1160.22
2018-09-17 12:11:00,1160.14
2018-09-17 12:12:00,1159.985
2018-09-17 12:13:00,1160.55
2018-09-17 12:14:00,1160.6801
2018-09-17 12:15:00,1160.97
2018-09-17 12:16:00,1161.4
2018-09-17 12:17:00,1161.4399
2018-09-17 12:18:00,1161.9216
2018-09-17 12:19:00,1161.83
2018-09-17 12:20:00,1162.5
2018-09-17 12:21:00,1162.48
2018-09-17 12:22:00,1162.51
2018-09-17 12:23:00,1162.52
2018-09-17 12:24:00,1162.99
2018-09-17 12:25:00,1162.84
2018-09-17 12:26:00,1163.4865
2018-09-17 12:27:00,1163.5
2018-09-17 12:28:00,1163.8219
2018-09-17 12:29:00,1163.072
2018-09-17 12:30:00,1162.6801
2018-09-17 12:32:00,1162.6899
2018-09-17 12:33:00,1162.97
2018-09-17 12:34:00,1162.55
2018-09-17 12:35:00,1162.3101
2018-09-17 12:37:00,1162.5699
2018-09-17 12:38:00,1161.95
2018-09-17 12:39:00,1162.0
2018-09-17 12:40:00,1161.9
2018-09-17 12:42:00,1162.3
2018-09-17 12:43:00,1161.99
2018-09-17 12:45:00,1162.0649
2018-09-17 12:48:00,1163.21
2018-09-17 12:49:00,1163.63
2018-09-17 12:50:00,1164.5
2018-09-17 12:51:00,1164.45
2018-09-17 12:52:00,1163.99
2018-09-17 12:53:00,1164.02
2018-09-17 12:54:00,1163.6899
2018-09-17 12:55:00,1163.625
2018-09-17 12:56:00,1163.21
2018-09-17 12:57:00,1163.3199
2018-09-17 12:58:00,1163.8292
2018-09-17 12:59:00,1165.21
2018-09-17 13:00:00,1165.24
2018-09-17 13:03:00,1164.85
2018-09-17 13:04:00,1164.4424
2018-09-17 13:05:00,1164.9399
2018-09-17 13:07:00,1165.14
2018-09-17 13:08:00,1165.3
2018-09-17 13:09:00,1165.71
2018-09-17 13:10:00,1165.3606
2018-09-17 13:13:00,1165.0
2018-09-17 13:14:00,1164.92
2018-09-17 13:15:00,1164.83
2018-09-17 13:16:00,1164.475
2018-09-17 13:17:00,1164.9575
2018-09-17 13:18:00,1164.595
2018-09-17 13:20:00,1164.39
2018-09-17 13:21:00,1164.97
2018-09-17 13:22:00,1163.98
2018-09-17 13:23:00,1164.0825
2018-09-17 13:27:00,1164.1801
2018-09-17 13:29:00,1164.6075
2018-09-17 13:30:00,1163.76
2018-09-17 13:31:00,1163.285
2018-09-17 13:32:00,1163.135
2018-09-17 13:33:00,1163.115
2018-09-17 13:34:00,1162.97
2018-09-17 13:35:00,1163.25
2018-09-17 13:37:00,1163.53
2018-09-17 13:39:00,1163.38
2018-09-17 13:40:00,1163.905
2018-09-17 13:42:00,1165.0
2018-09-17 13:43:00,1164.7
2018-09-17 13:45:00,1165.5
2018-09-17 13:46:00,1164.98
2018-09-17 13:47:00,1164.765
2018-09-17 13:49:00,1164.7
2018-09-17 13:53:00,1165.74
2018-09-17 13:54:00,1166.12
2018-09-17 13:55:00,1168.08
2018-09-17 13:56:00,1167.4399
2018-09-17 13:57:00,1167.0551
2018-09-17 13:58:00,1166.8199
2018-09-17 14:00:00,1166.36
2018-09-17 14:01:00,1166.3599
2018-09-17 14:02:00,1166.36
