2018-09-17 09:30:00,55.33
2018-09-17 09:32:00,55.06
2018-09-17 09:34:00,55.06
2018-09-17 09:35:00,55.205
2018-09-17 09:37:00,55.3
2018-09-17 09:39:00,55.32
2018-09-17 09:41:00,55.4
2018-09-17 09:42:00,55.305
2018-09-17 09:43:00,55.28
2018-09-17 09:46:00,55.291
2018-09-17 09:47:00,55.44
2018-09-17 09:50:00,55.44
2018-09-17 09:52:00,55.48
2018-09-17 09:54:00,55.53
2018-09-17 09:56:00,55.42
2018-09-17 09:57:00,55.43
2018-09-17 10:00:00,55.49
2018-09-17 10:01:00,55.49
2018-09-17 10:02:00,55.5
2018-09-17 10:05:00,55.49
2018-09-17 10:06:00,55.54
2018-09-17 10:08:00,55.52
2018-09-17 10:10:00,55.47
2018-09-17 10:11:00,55.36
2018-09-17 10:13:00,55.41
2018-09-17 10:14:00,55.41
2018-09-17 10:15:00,55.42
2018-09-17 10:16:00,55.46
2018-09-17 10:18:00,55.41
2018-09-17 10:19:00,55.36
2018-09-17 10:20:00,55.33
2018-09-17 10:21:00,55.35
2018-09-17 10:22:00,55.35
2018-09-17 10:23:00,55.37
2018-09-17 10:24:00,55.37
2018-09-17 10:25:00,55.42
2018-09-17 10:28:00,55.45
2018-09-17 10:30:00,55.44
2018-09-17 10:31:00,55.42
2018-09-17 10:32:00,55.39
2018-09-17 10:33:00,55.34
2018-09-17 10:34:00,55.345
2018-09-17 10:36:00,55.37
2018-09-17 10:37:00,55.41
2018-09-17 10:39:00,55.43
2018-09-17 10:40:00,55.37
2018-09-17 10:41:00,55.38
2018-09-17 10:42:00,55.38
2018-09-17 10:44:00,55.41
2018-09-17 10:45:00,55.4
2018-09-17 10:46:00,55.43
2018-09-17 10:48:00,55.44
2018-09-17 10:49:00,55.45
2018-09-17 10:50:00,55.46
2018-09-17 10:52:00,55.45
2018-09-17 10:53:00,55.41
2018-09-17 10:54:00,55.45
2018-09-17 10:55:00,55.475
2018-09-17 10:56:00,55.51
2018-09-17 10:57:00,55.5
2018-09-17 10:58:00,55.49
2018-09-17 10:59:00,55.45
2018-09-17 11:00:00,55.44
2018-09-17 11:01:00,55.41
2018-09-17 11:02:00,55.43
2018-09-17 11:03:00,55.48
2018-09-17 11:04:00,55.5
